#=====================================================
# File created:        Mon-06-Nov-2023-at-04-39-36PM
# Size of lattice:     20x20
# Number of MC steps:  1000
# Reduced temperature: 0.300
# Run time (s):        13.740636
#=====================================================
# MC step:  Ratio:     Energy:   Order:
#=====================================================
   00619    0.4300   -1480.8173  0.9187 
   00620    0.4625   -1478.3350  0.9176 
   00621    0.4650   -1468.3064  0.9168 
   00622    0.4475   -1467.1359  0.9161 
   00623    0.4450   -1465.6489  0.9195 
   00624    0.4150   -1473.9224  0.9265 
   00625    0.5075   -1468.0594  0.9233 
   00626    0.4450   -1466.8285  0.9222 
   00627    0.4650   -1463.5140  0.9267 
   00628    0.5050   -1469.3418  0.9259 
   00629    0.4500   -1476.1514  0.9273 
   00630    0.4050   -1475.7301  0.9282 
   00631    0.4475   -1476.8045  0.9276 
   00632    0.4425   -1462.4649  0.9192 
   00633    0.4525   -1462.6025  0.9242 
   00634    0.4650   -1458.5532  0.9272 
   00635    0.4425   -1452.9877  0.9264 
   00636    0.4425   -1449.9716  0.9257 
   00637    0.4625   -1459.9247  0.9282 
   00638    0.4675   -1457.9514  0.9241 
   00639    0.4150   -1466.4660  0.9323 
   00640    0.4800   -1464.0927  0.9243 
   00641    0.4000   -1468.6588  0.9306 
   00642    0.4500   -1472.4647  0.9267 
   00643    0.4100   -1475.7778  0.9258 
   00644    0.4325   -1476.6309  0.9308 
   00645    0.4200   -1474.9168  0.9334 
   00646    0.4300   -1473.9693  0.9374 
   00647    0.4450   -1475.2664  0.9401 
   00648    0.4825   -1463.2829  0.9308 
   00649    0.4475   -1470.0929  0.9284 
   00650    0.4725   -1467.7673  0.9262 
   00651    0.4550   -1473.3365  0.9348 
   00652    0.4950   -1468.4636  0.9279 
   00653    0.4225   -1461.6734  0.9259 
   00654    0.4025   -1473.2769  0.9313 
   00655    0.3850   -1470.8719  0.9352 
   00656    0.4450   -1489.7334  0.9391 
   00657    0.4175   -1492.0716  0.9409 
   00658    0.4225   -1483.1309  0.9383 
   00659    0.4250   -1491.9761  0.9425 
   00660    0.4625   -1490.5087  0.9429 
   00661    0.4175   -1487.9586  0.9437 
   00662    0.4600   -1490.3949  0.9431 
   00663    0.4550   -1480.7252  0.9387 
   00664    0.4275   -1478.8818  0.9340 
   00665    0.4375   -1471.6201  0.9303 
   00666    0.4325   -1473.3354  0.9300 
   00667    0.4725   -1478.6601  0.9317 
   00668    0.4625   -1471.2935  0.9275 
   00669    0.4300   -1476.8652  0.9267 
   00670    0.4450   -1475.1265  0.9277 
   00671    0.4350   -1470.1410  0.9214 
   00672    0.4650   -1471.7134  0.9232 
   00673    0.4625   -1468.7950  0.9284 
   00674    0.4225   -1470.5225  0.9285 
   00675    0.4650   -1480.3352  0.9295 
   00676    0.4775   -1477.2145  0.9266 
   00677    0.4575   -1478.9653  0.9268 
   00678    0.4575   -1473.9752  0.9231 
   00679    0.4375   -1477.9348  0.9247 
   00680    0.4475   -1475.1656  0.9248 
   00681    0.4700   -1476.8018  0.9218 
   00682    0.4600   -1486.8861  0.9209 
   00683    0.4325   -1492.4739  0.9272 
   00684    0.4325   -1487.1202  0.9283 
   00685    0.4350   -1493.1274  0.9359 
   00686    0.4325   -1491.3511  0.9346 
   00687    0.4525   -1483.5136  0.9301 
   00688    0.4575   -1489.3997  0.9257 
   00689    0.4425   -1484.6593  0.9289 
   00690    0.4600   -1490.3952  0.9360 
   00691    0.4625   -1486.1746  0.9326 
   00692    0.4350   -1485.5650  0.9324 
   00693    0.3975   -1479.2146  0.9315 
   00694    0.4350   -1481.5579  0.9324 
   00695    0.4425   -1483.7162  0.9329 
   00696    0.3925   -1494.0116  0.9395 
   00697    0.4350   -1479.9397  0.9366 
   00698    0.4600   -1482.8631  0.9388 
   00699    0.4200   -1488.7798  0.9408 
   00700    0.4600   -1488.3530  0.9415 
   00701    0.4500   -1487.5508  0.9412 
   00702    0.4775   -1496.9839  0.9435 
   00703    0.4300   -1495.0851  0.9406 
   00704    0.4675   -1490.3326  0.9358 
   00705    0.4150   -1492.4771  0.9410 
   00706    0.4650   -1481.9605  0.9368 
   00707    0.4500   -1483.2438  0.9352 
   00708    0.4775   -1476.7647  0.9361 
   00709    0.4025   -1475.9517  0.9312 
   00710    0.4100   -1478.2560  0.9338 
   00711    0.4025   -1480.3986  0.9346 
   00712    0.4300   -1469.5098  0.9318 
   00713    0.4200   -1472.3646  0.9335 
   00714    0.4450   -1482.8624  0.9399 
   00715    0.4600   -1491.0443  0.9439 
   00716    0.4800   -1484.5015  0.9401 
   00717    0.4400   -1487.0095  0.9420 
   00718    0.4425   -1485.1665  0.9454 
   00719    0.4600   -1486.2976  0.9440 
   00720    0.4725   -1489.1790  0.9478 
   00721    0.4350   -1501.1359  0.9496 
   00722    0.4800   -1493.0070  0.9452 
   00723    0.4050   -1484.6319  0.9450 
   00724    0.4100   -1483.7304  0.9421 
   00725    0.4050   -1483.1128  0.9397 
   00726    0.4625   -1488.1067  0.9419 
   00727    0.4800   -1484.9357  0.9390 
   00728    0.4350   -1478.2066  0.9350 
   00729    0.4875   -1482.3293  0.9372 
   00730    0.4775   -1486.7905  0.9334 
   00731    0.4425   -1488.6523  0.9284 
   00732    0.4350   -1490.8473  0.9296 
   00733    0.4625   -1483.4515  0.9216 
   00734    0.4425   -1488.9283  0.9239 
   00735    0.3825   -1483.1882  0.9202 
   00736    0.4275   -1477.6602  0.9226 
   00737    0.4225   -1479.6145  0.9244 
   00738    0.4800   -1472.9644  0.9187 
   00739    0.4100   -1468.1782  0.9153 
   00740    0.4450   -1474.6090  0.9181 
   00741    0.4325   -1471.2367  0.9192 
   00742    0.4550   -1471.5498  0.9145 
   00743    0.4200   -1479.6353  0.9069 
   00744    0.4275   -1474.1546  0.9040 
   00745    0.4775   -1468.1293  0.9061 
   00746    0.3925   -1476.3467  0.9102 
   00747    0.4825   -1482.5690  0.9100 
   00748    0.4450   -1476.4798  0.9120 
   00749    0.4400   -1465.2188  0.9065 
   00750    0.4650   -1471.4338  0.9178 
   00751    0.4100   -1470.3039  0.9155 
   00752    0.4425   -1461.0051  0.9162 
   00753    0.5175   -1480.4420  0.9204 
   00754    0.4725   -1477.0528  0.9207 
   00755    0.4000   -1464.4367  0.9169 
   00756    0.4425   -1468.6660  0.9134 
   00757    0.4575   -1458.1082  0.9118 
   00758    0.4400   -1467.1025  0.9139 
   00759    0.4850   -1473.2111  0.9174 
   00760    0.4225   -1467.0898  0.9155 
   00761    0.4325   -1466.7576  0.9171 
   00762    0.4725   -1462.0049  0.9098 
   00763    0.4150   -1469.4883  0.8994 
   00764    0.4300   -1461.0412  0.8970 
   00765    0.3900   -1463.8715  0.8988 
   00766    0.4000   -1473.5993  0.9102 
   00767    0.4525   -1469.3345  0.9090 
   00768    0.4225   -1472.7938  0.9090 
   00769    0.4500   -1471.2719  0.9111 
   00770    0.4125   -1477.9170  0.9096 
   00771    0.3900   -1480.0274  0.9089 
   00772    0.4375   -1484.3799  0.9140 
   00773    0.4575   -1470.7089  0.8997 
   00774    0.4125   -1468.6349  0.8993 
   00775    0.4375   -1475.8372  0.8985 
   00776    0.4425   -1469.5771  0.9001 
   00777    0.4450   -1473.1845  0.9021 
   00778    0.4425   -1479.5133  0.8984 
   00779    0.4250   -1476.8808  0.9035 
   00780    0.4050   -1479.6441  0.9073 
   00781    0.4225   -1479.8746  0.9128 
   00782    0.4350   -1477.9030  0.9144 
   00783    0.4575   -1484.0587  0.9178 
   00784    0.4250   -1473.9218  0.9139 
   00785    0.4225   -1480.9591  0.9203 
   00786    0.4225   -1479.7083  0.9177 
   00787    0.4650   -1475.7260  0.9151 
   00788    0.4475   -1482.6931  0.9201 
   00789    0.4275   -1491.2047  0.9272 
   00790    0.4200   -1479.1599  0.9211 
   00791    0.4150   -1474.1686  0.9160 
   00792    0.4300   -1470.5779  0.9131 
   00793    0.3975   -1477.7849  0.9106 
   00794    0.3925   -1471.4231  0.9081 
   00795    0.4275   -1470.8824  0.9131 
   00796    0.4150   -1466.8464  0.9117 
   00797    0.4225   -1467.5118  0.9154 
   00798    0.4650   -1456.4430  0.9046 
   00799    0.4425   -1465.8990  0.9055 
   00800    0.4675   -1460.6614  0.9046 
   00801    0.4700   -1470.3254  0.9117 
   00802    0.4725   -1465.4974  0.9077 
   00803    0.4225   -1485.4997  0.9166 
   00804    0.3775   -1487.1413  0.9158 
   00805    0.4650   -1484.7033  0.9174 
   00806    0.4125   -1488.1489  0.9139 
   00807    0.4450   -1487.0244  0.9145 
   00808    0.4450   -1482.5555  0.9136 
   00809    0.4275   -1462.0426  0.9053 
   00810    0.4125   -1460.4191  0.9105 
   00811    0.4875   -1471.8857  0.9138 
   00812    0.4375   -1473.6548  0.9089 
   00813    0.4375   -1487.9834  0.9117 
   00814    0.4325   -1483.3262  0.9099 
   00815    0.4050   -1487.4011  0.9121 
   00816    0.4350   -1494.6173  0.9198 
   00817    0.4275   -1484.3559  0.9166 
   00818    0.4050   -1495.1193  0.9137 
   00819    0.4625   -1487.7037  0.9119 
   00820    0.4050   -1477.1845  0.9070 
   00821    0.4550   -1477.3700  0.9101 
   00822    0.4125   -1484.3458  0.9070 
   00823    0.4425   -1480.9634  0.9068 
   00824    0.4875   -1483.6591  0.9080 
   00825    0.4600   -1472.6868  0.9024 
   00826    0.4650   -1477.5434  0.9026 
   00827    0.4400   -1482.5344  0.9095 
   00828    0.4175   -1483.1097  0.9111 
   00829    0.4300   -1474.4113  0.9056 
   00830    0.4500   -1473.1989  0.9033 
   00831    0.4475   -1468.2250  0.9005 
   00832    0.4225   -1464.6259  0.9041 
   00833    0.4350   -1461.5619  0.9015 
   00834    0.4775   -1472.7242  0.9067 
   00835    0.4325   -1479.9856  0.9167 
   00836    0.4875   -1479.6404  0.9188 
   00837    0.4650   -1477.9629  0.9237 
   00838    0.4275   -1465.6858  0.9204 
   00839    0.4450   -1473.6322  0.9203 
   00840    0.4025   -1477.6427  0.9232 
   00841    0.4225   -1485.7643  0.9228 
   00842    0.4275   -1477.7247  0.9227 
   00843    0.4550   -1484.8252  0.9317 
   00844    0.4625   -1481.1402  0.9296 
   00845    0.3975   -1484.6639  0.9315 
   00846    0.4675   -1486.4694  0.9381 
   00847    0.4775   -1481.0092  0.9343 
   00848    0.4325   -1491.3571  0.9373 
   00849    0.4050   -1487.9209  0.9373 
   00850    0.4700   -1491.6338  0.9356 
   00851    0.4050   -1494.0814  0.9389 
   00852    0.4200   -1483.3932  0.9353 
   00853    0.4900   -1482.5175  0.9363 
   00854    0.4200   -1476.4495  0.9318 
   00855    0.4875   -1469.8613  0.9250 
   00856    0.4225   -1477.9922  0.9289 
   00857    0.4075   -1470.3332  0.9302 
   00858    0.4275   -1461.3368  0.9293 
   00859    0.4525   -1472.2206  0.9291 
   00860    0.4450   -1470.9222  0.9266 
   00861    0.3900   -1477.5046  0.9282 
   00862    0.4275   -1476.7382  0.9276 
   00863    0.4550   -1470.2554  0.9226 
   00864    0.4600   -1455.4173  0.9134 
   00865    0.4300   -1454.0135  0.9141 
   00866    0.4575   -1459.9175  0.9110 
   00867    0.4650   -1457.0810  0.9081 
   00868    0.4500   -1463.9617  0.9084 
   00869    0.4575   -1454.0328  0.9015 
   00870    0.4450   -1468.6299  0.9019 
   00871    0.3950   -1471.9172  0.9069 
   00872    0.4325   -1472.6025  0.9115 
   00873    0.4675   -1465.4749  0.9048 
   00874    0.4575   -1469.0260  0.9025 
   00875    0.4150   -1477.6189  0.9103 
   00876    0.4350   -1476.7580  0.9130 
   00877    0.4250   -1482.0601  0.9175 
   00878    0.4375   -1475.4076  0.9173 
   00879    0.4550   -1459.4982  0.9099 
   00880    0.5075   -1457.6989  0.9120 
   00881    0.4425   -1474.8793  0.9212 
   00882    0.4725   -1478.8326  0.9220 
   00883    0.4625   -1478.6583  0.9204 
   00884    0.4175   -1475.1591  0.9200 
   00885    0.4675   -1470.0634  0.9152 
   00886    0.4375   -1479.8927  0.9163 
   00887    0.4325   -1467.6403  0.9141 
   00888    0.4575   -1467.9896  0.9150 
   00889    0.4425   -1468.2976  0.9167 
   00890    0.4525   -1474.2466  0.9189 
   00891    0.4275   -1478.8436  0.9206 
   00892    0.4300   -1475.0417  0.9219 
   00893    0.4500   -1469.3204  0.9184 
   00894    0.4375   -1472.8640  0.9212 
   00895    0.4400   -1483.8495  0.9242 
   00896    0.4600   -1488.7222  0.9225 
   00897    0.4025   -1498.2629  0.9265 
   00898    0.4450   -1490.8202  0.9201 
   00899    0.4350   -1488.3000  0.9212 
   00900    0.4525   -1493.0871  0.9257 
   00901    0.4125   -1488.7454  0.9244 
   00902    0.4450   -1477.1156  0.9220 
   00903    0.4275   -1467.6109  0.9216 
   00904    0.4200   -1484.4531  0.9191 
   00905    0.4250   -1478.1902  0.9131 
   00906    0.4625   -1475.9301  0.9167 
   00907    0.4125   -1471.1475  0.9142 
   00908    0.4225   -1475.0115  0.9132 
   00909    0.4300   -1485.1412  0.9192 
   00910    0.4500   -1487.4869  0.9241 
   00911    0.4200   -1485.7965  0.9212 
   00912    0.4525   -1476.6050  0.9204 
   00913    0.4550   -1484.4640  0.9224 
   00914    0.4425   -1480.2216  0.9225 
   00915    0.4400   -1479.0736  0.9216 
   00916    0.4075   -1481.4280  0.9261 
   00917    0.4000   -1482.4093  0.9244 
   00918    0.4125   -1476.4328  0.9237 
   00919    0.5450   -1467.8919  0.9156 
   00920    0.4100   -1470.5850  0.9182 
   00921    0.4225   -1472.4625  0.9243 
   00922    0.4500   -1462.3077  0.9144 
   00923    0.4550   -1463.2554  0.9095 
   00924    0.4375   -1462.8486  0.9085 
   00925    0.4200   -1457.2656  0.9100 
   00926    0.4250   -1467.4018  0.9111 
   00927    0.4550   -1467.3172  0.9109 
   00928    0.3950   -1474.9192  0.9129 
   00929    0.3800   -1474.7755  0.9129 
   00930    0.3925   -1473.2057  0.9071 
   00931    0.4175   -1472.2940  0.9061 
   00932    0.4425   -1469.0801  0.9043 
   00933    0.4725   -1470.5540  0.9042 
   00934    0.4100   -1465.2070  0.9040 
   00935    0.4125   -1477.5885  0.9089 
   00936    0.4375   -1482.2030  0.9107 
   00937    0.4300   -1483.1994  0.9100 
   00938    0.4675   -1486.8695  0.9171 
   00939    0.4775   -1476.2693  0.9130 
   00940    0.4625   -1468.3458  0.9106 
   00941    0.4625   -1455.2693  0.9057 
   00942    0.4250   -1466.2863  0.9065 
   00943    0.4700   -1472.1585  0.9131 
   00944    0.4425   -1476.0592  0.9174 
   00945    0.4550   -1469.9950  0.9169 
   00946    0.4150   -1460.9674  0.9172 
   00947    0.4075   -1473.6235  0.9169 
   00948    0.4450   -1472.5866  0.9180 
   00949    0.4450   -1472.8909  0.9222 
   00950    0.4850   -1472.6228  0.9222 
   00951    0.4050   -1468.1776  0.9185 
   00952    0.4200   -1471.2908  0.9164 
   00953    0.4875   -1466.7785  0.9123 
   00954    0.4275   -1464.8018  0.9107 
   00955    0.4375   -1475.2852  0.9193 
   00956    0.4500   -1485.9816  0.9232 
   00957    0.4050   -1484.9843  0.9241 
   00958    0.4125   -1482.4596  0.9173 
   00959    0.4650   -1472.6311  0.9206 
   00960    0.4125   -1483.0235  0.9256 
   00961    0.4675   -1489.6318  0.9297 
   00962    0.4325   -1491.1826  0.9287 
   00963    0.4875   -1482.2764  0.9264 
   00964    0.4500   -1485.3908  0.9281 
   00965    0.4425   -1482.6517  0.9307 
   00966    0.4125   -1488.5184  0.9368 
   00967    0.4400   -1480.6587  0.9340 
   00968    0.4100   -1477.8055  0.9334 
   00969    0.4125   -1474.7465  0.9345 
   00970    0.4725   -1476.1170  0.9327 
   00971    0.4425   -1480.2453  0.9348 
   00972    0.4600   -1472.9729  0.9325 
   00973    0.4225   -1475.9276  0.9343 
   00974    0.4725   -1469.1300  0.9362 
   00975    0.4025   -1472.2583  0.9313 
   00976    0.4200   -1479.8316  0.9333 
   00977    0.4500   -1479.3137  0.9361 
   00978    0.4075   -1477.1664  0.9359 
   00979    0.4550   -1469.4561  0.9291 
   00980    0.4000   -1468.5419  0.9294 
   00981    0.4475   -1472.9603  0.9311 
   00982    0.4125   -1474.5960  0.9317 
   00983    0.4825   -1477.2747  0.9343 
   00984    0.4650   -1468.2354  0.9290 
   00985    0.4450   -1453.3911  0.9287 
   00986    0.4400   -1462.3332  0.9226 
   00987    0.4625   -1462.1620  0.9232 
   00988    0.4150   -1477.0734  0.9278 
   00989    0.4425   -1468.9620  0.9237 
   00990    0.4350   -1470.9607  0.9241 
   00991    0.4375   -1475.2993  0.9255 
   00992    0.4700   -1471.5005  0.9234 
   00993    0.4150   -1480.8229  0.9290 
   00994    0.4225   -1481.0009  0.9296 
   00995    0.3900   -1488.4973  0.9310 
   00996    0.4750   -1483.3487  0.9237 
   00997    0.4475   -1476.8791  0.9206 
   00998    0.4425   -1477.4338  0.9181 
   00999    0.4325   -1490.8410  0.9211 
   01000    0.4425   -1480.4491  0.9178 
